order_id,customer_id,restaurant_id,order_timestamp,order_amount,number_of_items,weather,traffic_condition,order_status
O00320,C00104,R0065,2025-02-18 07:00:00,1878.17,2,Clear,Medium,Completed
O00321,C01869,R0034,2025-01-13 07:00:00,1319.67,3,Rainy,Medium,Completed
O00322,C01228,R0009,2025-01-22 20:00:00,135.16,5,Clear,Medium,Completed
O00323,C00520,R0077,2025-02-16 20:00:00,1522.22,1,Clear,Medium,Cancelled
O00324,C01999,R0037,2025-03-09 09:00:00,737.56,5,Clear,Medium,Cancelled
O00325,C00282,R0030,2025-03-09 15:00:00,837.73,6,Clear,Medium,Completed
O00326,C01932,R0041,2025-02-17 00:00:00,401.61,2,Clear,Medium,Completed
O00327,C01067,R0045,2025-03-11 09:00:00,1094.57,6,Rainy,Medium,Cancelled
O00328,C00947,R0047,2025-03-06 13:00:00,1514.65,4,Clear,High,Completed
O00329,C01134,R0007,2025-01-17 16:00:00,618.72,3,Clear,Medium,Completed
O00330,C01234,R0014,2025-03-08 11:00:00,1883.59,6,Clear,Medium,Completed
O00331,C00749,R0048,2025-03-24 21:00:00,470.0,1,Clear,Medium,Completed
O00332,C01892,R0006,2025-01-23 00:00:00,225.9,2,Clear,Low,Completed
O00333,C00831,R0034,2025-01-03 15:00:00,1324.29,2,Rainy,Medium,Cancelled
O00334,C00049,R0080,2025-01-05 05:00:00,1713.71,4,Clear,High,Completed
O00335,C00115,R0100,2025-02-19 04:00:00,1910.95,4,Cloudy,Medium,Completed
O00336,C01179,R0046,2025-03-17 18:00:00,1557.62,3,Clear,Low,Completed
O00337,C01673,R0059,2025-02-28 21:00:00,479.34,6,Cloudy,Medium,Completed
O00338,C00503,R0070,2025-01-17 14:00:00,1957.56,3,Clear,Low,Cancelled
O00339,C01703,R0008,2025-01-17 20:00:00,1846.93,6,Cloudy,Medium,Completed
O00340,C01857,R0024,2025-03-28 18:00:00,410.02,6,Cloudy,Low,Completed
O00341,C01735,R0067,2025-01-16 16:00:00,1161.69,2,Clear,Medium,Completed
O00342,C00986,R0004,2025-01-10 03:00:00,1155.48,6,Clear,High,Completed
O00343,C00071,R0096,2025-03-22 01:00:00,940.82,3,Clear,High,Completed
O00344,C01012,R0001,2025-03-06 04:00:00,1970.13,3,Rainy,Medium,Completed
O00345,C01543,R0034,2025-03-08 22:00:00,213.28,4,Clear,High,Cancelled
O00346,C01736,R0009,2025-02-01 08:00:00,1291.7,2,Cloudy,High,Cancelled
O00347,C01360,R0063,2025-03-20 14:00:00,490.08,5,Clear,Medium,Completed
O00348,C00067,R0076,2025-01-29 07:00:00,1101.93,5,Cloudy,High,Completed
O00349,C01517,R0010,2025-02-01 03:00:00,1581.51,1,Clear,Low,Completed
O00350,C01674,R0010,2025-02-25 01:00:00,568.78,4,Cloudy,High,Completed
O00351,C01778,R0050,2025-03-15 14:00:00,847.38,1,Cloudy,High,Completed
O00352,C00967,R0044,2025-01-03 06:00:00,1906.46,2,Cloudy,Low,Completed
O00353,C01237,R0048,2025-01-29 21:00:00,1546.81,5,Cloudy,Medium,Completed
O00354,C00181,R0087,2025-01-23 05:00:00,1188.17,5,Cloudy,Medium,Completed
O00355,C01790,R0006,2025-03-17 18:00:00,521.8,5,Rainy,Low,Completed
O00356,C00613,R0088,2025-01-05 08:00:00,908.08,1,Clear,Medium,Completed
O00357,C01887,R0024,2025-02-07 22:00:00,1570.72,3,Clear,Medium,Completed
O00358,C01623,R0085,2025-01-19 17:00:00,1659.03,1,Cloudy,Low,Completed
O00359,C00697,R0095,2025-03-03 04:00:00,564.75,5,Clear,Medium,Completed
O00360,C00603,R0058,2025-02-28 23:00:00,1357.91,4,Cloudy,Medium,Completed
O00361,C00248,R0064,2025-02-03 19:00:00,280.51,4,Clear,Low,Completed
O00362,C01238,R0094,2025-01-17 05:00:00,144.1,6,Clear,Low,Completed
O00363,C00359,R0056,2025-02-21 11:00:00,1142.48,1,Clear,High,Completed
O00364,C00249,R0098,2025-03-13 04:00:00,526.32,6,Clear,Medium,Completed
O00365,C00638,R0082,2025-03-14 16:00:00,249.93,6,Clear,Medium,Completed
O00366,C01947,R0012,2025-02-17 17:00:00,1486.67,1,Clear,Low,Completed
O00367,C00950,R0035,2025-03-03 11:00:00,1046.15,6,Cloudy,Medium,Completed
O00368,C01905,R0071,2025-03-19 07:00:00,1612.93,2,Cloudy,Medium,Cancelled
O00369,C01540,R0089,2025-03-14 21:00:00,1361.49,1,Clear,Medium,Completed
O00370,C01112,R0006,2025-03-07 23:00:00,1486.63,6,Clear,Medium,Completed
O00371,C00663,R0065,2025-02-24 23:00:00,683.99,6,Cloudy,High,Completed
O00372,C00176,R0080,2025-02-05 02:00:00,600.22,1,Cloudy,Medium,Completed
O00373,C00723,R0060,2025-03-08 20:00:00,1241.66,5,Cloudy,Medium,Completed
O00374,C00426,R0068,2025-02-24 09:00:00,480.16,6,Cloudy,Medium,Completed
O00375,C01795,R0029,2025-02-09 15:00:00,1649.28,3,Clear,Low,Completed
O00376,C01627,R0038,2025-01-23 23:00:00,1093.55,5,Clear,Low,Cancelled
O00377,C00771,R0092,2025-03-25 12:00:00,531.28,3,Rainy,High,Completed
O00378,C01948,R0022,2025-02-16 15:00:00,1287.82,5,Clear,High,Completed
O00379,C00703,R0008,2025-03-26 05:00:00,1895.57,5,Clear,Medium,Completed
O00380,C00081,R0063,2025-02-15 16:00:00,255.98,2,Rainy,High,Completed
O00381,C00927,R0096,2025-03-18 12:00:00,307.76,6,Clear,High,Completed
O00382,C00138,R0097,2025-03-17 08:00:00,1703.29,3,Clear,High,Completed
O00383,C01457,R0013,2025-03-13 00:00:00,308.23,5,Clear,High,Completed
O00384,C00470,R0027,2025-02-16 20:00:00,174.81,5,Rainy,High,Completed
O00385,C00350,R0018,2025-02-27 14:00:00,761.07,3,Cloudy,High,Completed
O00386,C01150,R0018,2025-03-15 18:00:00,986.74,2,Clear,Medium,Completed
O00387,C01905,R0077,2025-03-10 09:00:00,1181.94,3,Cloudy,Medium,Completed
O00388,C01941,R0086,2025-01-02 10:00:00,1063.87,2,Clear,Medium,Completed
O00389,C01892,R0062,2025-02-07 15:00:00,1835.05,2,Clear,High,Completed
O00390,C01333,R0014,2025-01-17 11:00:00,1560.47,4,Rainy,High,Completed
O00391,C01879,R0011,2025-01-09 14:00:00,1969.24,2,Cloudy,Low,Completed
O00392,C01254,R0086,2025-03-16 04:00:00,1005.27,4,Cloudy,Medium,Completed
O00393,C01484,R0100,2025-03-09 20:00:00,260.23,6,Rainy,Low,Cancelled
O00394,C01369,R0017,2025-02-25 09:00:00,1915.51,1,Cloudy,Low,Completed
O00395,C00310,R0051,2025-03-10 17:00:00,107.82,2,Clear,Medium,Completed
O00396,C01977,R0096,2025-03-06 23:00:00,1574.58,3,Clear,Medium,Completed
O00397,C01044,R0014,2025-02-03 12:00:00,159.44,4,Clear,Medium,Cancelled
O00398,C01905,R0057,2025-01-11 11:00:00,1546.31,1,Clear,Medium,Completed
O00399,C01585,R0093,2025-02-23 18:00:00,1882.08,6,Cloudy,Low,Completed
O00400,C01002,R0006,2025-01-09 16:00:00,839.59,1,Cloudy,Medium,Completed
O00401,C01671,R0057,2025-02-09 18:00:00,557.83,2,Cloudy,Medium,Completed
O00402,C01565,R0004,2025-03-26 11:00:00,529.93,3,Cloudy,Medium,Completed
O00403,C01584,R0011,2025-02-04 18:00:00,1034.26,2,Clear,Medium,Cancelled
O00404,C01501,R0074,2025-02-09 19:00:00,424.69,5,Rainy,Low,Completed
O00405,C00269,R0092,2025-01-22 09:00:00,1378.55,1,Cloudy,Medium,Completed
O00406,C01027,R0011,2025-01-25 03:00:00,799.87,5,Cloudy,High,Completed
O00407,C00770,R0099,2025-03-22 17:00:00,713.91,5,Clear,Medium,Completed
O00408,C00016,R0079,2025-02-18 19:00:00,976.44,4,Cloudy,Medium,Completed
O00409,C00606,R0008,2025-03-25 05:00:00,1130.92,5,Cloudy,Low,Completed
O00410,C01382,R0084,2025-03-11 09:00:00,369.67,1,Cloudy,High,Completed
O00411,C01670,R0059,2025-03-30 18:00:00,1444.75,1,Clear,High,Completed
O00412,C00813,R0021,2025-03-10 10:00:00,1777.6,3,Cloudy,Low,Completed
O00413,C01863,R0065,2025-02-20 11:00:00,628.18,2,Clear,Low,Completed
O00414,C01157,R0093,2025-01-26 16:00:00,442.74,3,Rainy,Low,Completed
O00415,C01336,R0024,2025-03-04 09:00:00,1544.96,3,Clear,Low,Completed
O00416,C01991,R0030,2025-01-22 02:00:00,448.73,2,Clear,Medium,Completed
O00417,C00482,R0099,2025-02-23 22:00:00,178.38,1,Clear,Medium,Completed
O00418,C00895,R0097,2025-01-26 21:00:00,1276.56,4,Clear,High,Completed
O00419,C01568,R0084,2025-03-23 07:00:00,555.53,5,Clear,Medium,Cancelled
O00420,C01329,R0057,2025-03-02 19:00:00,426.44,4,Rainy,High,Completed
O00421,C00269,R0080,2025-01-13 04:00:00,1965.05,5,Clear,Low,Completed
O00422,C00414,R0073,2025-01-28 06:00:00,654.54,2,Cloudy,Medium,Completed
O00423,C00025,R0095,2025-03-29 19:00:00,1816.54,2,Clear,Medium,Completed
O00424,C00316,R0017,2025-03-09 13:00:00,438.62,3,Clear,High,Cancelled
O00425,C00571,R0059,2025-02-02 16:00:00,1656.06,6,Cloudy,Medium,Completed
O00426,C00725,R0031,2025-02-01 22:00:00,1053.84,6,Clear,Low,Completed
O00427,C01692,R0064,2025-01-22 14:00:00,249.33,2,Clear,High,Completed
O00428,C01008,R0048,2025-03-30 18:00:00,1493.85,5,Clear,High,Completed
O00429,C01850,R0023,2025-01-02 03:00:00,1794.94,6,Cloudy,Medium,Completed
O00430,C01300,R0070,2025-01-12 01:00:00,409.73,4,Clear,High,Completed
O00431,C01954,R0030,2025-02-24 10:00:00,1478.62,4,Rainy,High,Completed
O00432,C00389,R0055,2025-02-10 19:00:00,945.6,4,Clear,High,Completed
O00433,C00722,R0007,2025-03-13 19:00:00,1532.35,6,Rainy,Medium,Completed
O00434,C00444,R0075,2025-02-03 18:00:00,1456.46,4,Clear,Medium,Completed
O00435,C00999,R0098,2025-01-25 04:00:00,150.54,3,Clear,Low,Completed
O00436,C01451,R0012,2025-03-19 13:00:00,439.57,6,Clear,Low,Completed
O00437,C01081,R0060,2025-01-26 10:00:00,994.95,4,Clear,High,Completed
O00438,C00697,R0052,2025-01-09 00:00:00,1873.83,5,Rainy,High,Completed
O00439,C00971,R0027,2025-01-19 18:00:00,749.94,3,Cloudy,Low,Completed
O00440,C01590,R0012,2025-02-20 05:00:00,1294.86,3,Clear,Medium,Completed
O00441,C00721,R0013,2025-02-08 19:00:00,122.96,6,Cloudy,Medium,Completed
O00442,C00368,R0072,2025-02-26 06:00:00,1451.14,3,Cloudy,Medium,Completed
O00443,C01965,R0080,2025-03-09 20:00:00,1245.83,2,Clear,Medium,Completed
O00444,C00342,R0062,2025-01-09 10:00:00,1459.25,3,Cloudy,Medium,Completed
O00445,C01829,R0029,2025-01-17 17:00:00,1818.86,5,Clear,Low,Completed
O00446,C01876,R0035,2025-03-26 11:00:00,378.35,6,Cloudy,High,Completed
O00447,C00304,R0060,2025-03-11 11:00:00,597.02,6,Clear,Low,Completed
O00448,C00764,R0029,2025-03-11 13:00:00,1991.98,4,Cloudy,Medium,Cancelled
O00449,C01398,R0031,2025-02-07 01:00:00,396.94,2,Cloudy,Medium,Completed
O00450,C01974,R0077,2025-01-08 10:00:00,1469.19,4,Clear,Medium,Completed
O00451,C00816,R0076,2025-03-13 17:00:00,1477.64,1,Rainy,Medium,Completed
O00452,C00112,R0061,2025-03-24 11:00:00,1397.69,2,Rainy,Low,Completed
O00453,C00878,R0002,2025-03-07 09:00:00,532.14,5,Clear,High,Cancelled
O00454,C01030,R0033,2025-02-08 13:00:00,508.75,2,Clear,Medium,Completed
O00455,C00930,R0072,2025-03-01 10:00:00,1366.05,3,Clear,Medium,Completed
O00456,C00703,R0062,2025-03-27 04:00:00,453.88,2,Clear,Medium,Completed
O00457,C00846,R0059,2025-03-01 00:00:00,1356.97,3,Clear,Medium,Completed
O00458,C00944,R0040,2025-01-15 14:00:00,1035.8,4,Clear,Low,Completed
O00459,C00279,R0049,2025-01-08 18:00:00,834.59,2,Cloudy,Medium,Completed
O00460,C00382,R0032,2025-03-01 16:00:00,670.44,2,Clear,Medium,Completed
O00461,C01876,R0038,2025-03-30 06:00:00,1900.4,5,Clear,Medium,Completed
O00462,C00013,R0092,2025-03-23 23:00:00,1065.38,1,Rainy,Low,Completed
O00463,C00303,R0079,2025-01-13 20:00:00,1166.38,2,Clear,Low,Completed
O00464,C01580,R0087,2025-01-18 18:00:00,1903.59,4,Clear,High,Completed
O00465,C01641,R0088,2025-01-23 02:00:00,1342.37,3,Clear,Medium,Completed
O00466,C00160,R0013,2025-01-11 07:00:00,1919.92,4,Clear,Medium,Completed
O00467,C00154,R0085,2025-01-09 23:00:00,302.1,6,Cloudy,Low,Completed
O00468,C00754,R0054,2025-01-30 16:00:00,1708.62,6,Clear,Medium,Completed
O00469,C00181,R0076,2025-01-19 05:00:00,737.29,5,Cloudy,Low,Completed
O00470,C01550,R0013,2025-03-16 16:00:00,1639.93,6,Cloudy,Medium,Cancelled
O00471,C01204,R0039,2025-03-10 09:00:00,1725.71,2,Cloudy,Low,Completed
O00472,C00377,R0023,2025-01-16 22:00:00,615.83,1,Clear,Medium,Completed
O00473,C01828,R0092,2025-02-10 20:00:00,876.78,1,Clear,Low,Completed
O00474,C00776,R0014,2025-02-23 22:00:00,1479.43,2,Clear,Medium,Completed
O00475,C01192,R0017,2025-01-06 00:00:00,288.21,1,Clear,Medium,Completed
O00476,C01238,R0024,2025-01-17 22:00:00,1535.51,4,Clear,Low,Completed
O00477,C01174,R0058,2025-01-11 04:00:00,309.9,3,Clear,Medium,Completed
O00478,C00016,R0063,2025-01-03 17:00:00,1837.47,2,Clear,Low,Completed
O00479,C01115,R0034,2025-01-10 11:00:00,625.04,6,Clear,High,Completed
O00480,C01144,R0051,2025-02-06 17:00:00,1193.64,3,Cloudy,High,Completed
O00481,C01980,R0086,2025-01-30 09:00:00,322.59,1,Cloudy,High,Cancelled
O00482,C00253,R0010,2025-01-28 09:00:00,612.04,5,Clear,High,Completed
O00483,C01084,R0072,2025-03-05 00:00:00,867.51,3,Clear,High,Completed
O00484,C01290,R0021,2025-02-08 17:00:00,1025.39,5,Clear,High,Completed
O00485,C01433,R0037,2025-03-13 23:00:00,100.13,4,Rainy,Low,Completed
O00486,C00031,R0007,2025-02-19 04:00:00,1788.45,5,Clear,Low,Completed
O00487,C01045,R0090,2025-02-09 21:00:00,114.58,3,Clear,High,Completed
O00488,C00731,R0013,2025-02-13 07:00:00,1570.0,3,Rainy,Medium,Completed
O00489,C01617,R0080,2025-02-15 21:00:00,994.1,2,Clear,High,Completed
O00490,C00289,R0030,2025-03-29 11:00:00,1095.37,6,Rainy,High,Completed
O00491,C01567,R0031,2025-01-22 09:00:00,495.7,5,Clear,High,Completed
O00492,C00498,R0005,2025-01-31 23:00:00,1254.0,4,Clear,Medium,Completed
O00493,C01770,R0032,2025-02-28 13:00:00,1120.74,2,Clear,Low,Completed
O00494,C01498,R0016,2025-03-18 08:00:00,412.05,2,Rainy,Medium,Completed
O00495,C01429,R0073,2025-01-23 14:00:00,552.43,4,Clear,Medium,Completed
O00496,C00548,R0022,2025-03-29 10:00:00,227.12,2,Clear,High,Completed
O00497,C00961,R0064,2025-03-13 07:00:00,225.94,4,Rainy,High,Cancelled
O00498,C00132,R0044,2025-03-22 07:00:00,126.17,1,Cloudy,High,Cancelled
O00499,C01348,R0040,2025-01-15 18:00:00,518.9,2,Clear,Medium,Completed
O00500,C00858,R0037,2025-02-21 04:00:00,1391.36,3,Clear,Medium,Completed
O00501,C01156,R0078,2025-03-15 02:00:00,700.81,1,Clear,High,Completed
O00502,C00521,R0016,2025-01-11 07:00:00,751.2,2,Rainy,Medium,Completed
O00503,C00030,R0043,2025-01-23 04:00:00,350.62,4,Cloudy,High,Completed
O00504,C00627,R0084,2025-03-29 00:00:00,1193.39,1,Clear,Low,Completed
O00505,C01325,R0063,2025-02-02 21:00:00,750.07,6,Clear,Medium,Completed
O00506,C00004,R0015,2025-02-24 04:00:00,1385.0,1,Rainy,High,Completed
O00507,C01349,R0044,2025-03-23 03:00:00,1508.77,3,Clear,Low,Completed
O00508,C00509,R0090,2025-02-15 14:00:00,1210.92,2,Cloudy,Medium,Completed
O00509,C01261,R0009,2025-02-26 14:00:00,624.53,2,Clear,Low,Completed
O00510,C01559,R0065,2025-01-13 19:00:00,1066.35,4,Rainy,Medium,Completed
O00511,C00016,R0099,2025-03-02 10:00:00,578.67,1,Clear,Medium,Completed
O00512,C01558,R0044,2025-03-30 11:00:00,1815.53,3,Rainy,Medium,Completed
O00513,C00997,R0020,2025-02-02 18:00:00,1556.13,4,Clear,Medium,Completed
O00514,C01608,R0070,2025-03-06 12:00:00,1036.71,6,Clear,Medium,Completed
O00515,C01840,R0074,2025-03-21 02:00:00,1934.37,4,Cloudy,Medium,Completed
O00516,C01470,R0033,2025-03-11 08:00:00,1138.84,3,Clear,Medium,Completed
O00517,C01527,R0080,2025-03-30 20:00:00,724.22,2,Cloudy,Medium,Completed
O00518,C00956,R0100,2025-02-19 09:00:00,281.39,3,Clear,Medium,Completed
O00519,C01254,R0006,2025-02-28 02:00:00,1133.12,2,Cloudy,Medium,Completed
O00520,C01131,R0083,2025-01-09 22:00:00,1734.79,5,Cloudy,High,Completed
O00521,C01744,R0031,2025-01-16 16:00:00,1746.77,1,Rainy,High,Completed
O00522,C01413,R0066,2025-02-20 06:00:00,1248.68,3,Rainy,Medium,Completed
O00523,C01744,R0018,2025-01-18 01:00:00,847.53,6,Clear,Medium,Completed
O00524,C00263,R0028,2025-01-09 23:00:00,1335.56,6,Clear,Medium,Completed
O00525,C01587,R0068,2025-02-01 07:00:00,1548.07,4,Cloudy,Low,Completed
O00526,C01089,R0065,2025-01-15 12:00:00,882.09,2,Cloudy,High,Completed
O00527,C00265,R0080,2025-01-28 05:00:00,1004.88,1,Clear,Medium,Completed
O00528,C01362,R0045,2025-03-15 22:00:00,1393.17,6,Clear,Medium,Completed
O00529,C01325,R0058,2025-01-01 02:00:00,1765.64,1,Clear,Low,Completed
O00530,C00378,R0047,2025-02-16 13:00:00,1602.92,3,Clear,High,Completed
O00531,C01199,R0066,2025-02-15 02:00:00,142.54,4,Clear,Low,Cancelled
O00532,C00963,R0052,2025-01-17 22:00:00,336.31,6,Cloudy,High,Completed
O00533,C01176,R0036,2025-03-28 01:00:00,1720.28,3,Clear,Low,Completed
O00534,C00476,R0001,2025-03-05 05:00:00,1684.26,4,Clear,Medium,Completed
O00535,C01290,R0039,2025-02-01 06:00:00,838.73,5,Cloudy,Medium,Completed
O00536,C00329,R0087,2025-03-20 23:00:00,1210.13,3,Clear,Medium,Completed
O00537,C01997,R0090,2025-02-06 23:00:00,1821.11,2,Clear,Medium,Completed
O00538,C01840,R0075,2025-02-12 04:00:00,1831.96,3,Clear,Low,Completed
O00539,C01187,R0001,2025-01-08 00:00:00,1587.88,3,Cloudy,Low,Completed
O00540,C00438,R0075,2025-03-12 15:00:00,498.22,6,Clear,Medium,Completed
O00541,C01367,R0088,2025-02-05 08:00:00,1487.54,5,Clear,Medium,Completed
O00542,C01391,R0074,2025-03-13 00:00:00,292.09,6,Cloudy,Medium,Completed
O00543,C01489,R0014,2025-02-09 04:00:00,1798.48,5,Cloudy,Low,Completed
O00544,C01774,R0078,2025-01-09 13:00:00,383.38,6,Clear,High,Cancelled
O00545,C01223,R0071,2025-03-20 20:00:00,1358.46,3,Clear,High,Completed
O00546,C01524,R0023,2025-01-22 16:00:00,1259.46,4,Clear,High,Completed
O00547,C00016,R0043,2025-02-12 09:00:00,1576.11,5,Clear,Low,Completed
O00548,C01845,R0022,2025-03-30 22:00:00,1148.0,5,Rainy,High,Completed
O00549,C01320,R0060,2025-01-31 22:00:00,213.18,4,Clear,High,Completed
O00550,C00868,R0100,2025-03-13 17:00:00,1441.11,1,Cloudy,Medium,Completed
O00551,C00511,R0027,2025-01-19 17:00:00,827.99,5,Clear,Low,Completed
O00552,C01812,R0056,2025-02-02 17:00:00,708.54,5,Clear,Medium,Completed
O00553,C00984,R0002,2025-01-01 01:00:00,1984.18,4,Rainy,Medium,Completed
O00554,C01263,R0039,2025-02-15 21:00:00,1221.76,4,Rainy,Medium,Completed
O00555,C00581,R0051,2025-02-26 03:00:00,1450.37,3,Cloudy,Low,Cancelled
O00556,C01325,R0019,2025-02-16 17:00:00,1100.02,3,Clear,Medium,Completed
O00557,C00006,R0062,2025-01-29 06:00:00,1562.95,1,Cloudy,Medium,Completed
O00558,C01244,R0071,2025-03-18 08:00:00,1528.94,1,Clear,Medium,Completed
O00559,C01019,R0076,2025-01-16 10:00:00,1348.58,1,Rainy,Medium,Completed
O00560,C01790,R0067,2025-02-13 13:00:00,1995.71,2,Clear,Medium,Completed
O00561,C01477,R0063,2025-01-31 01:00:00,973.61,4,Rainy,Medium,Completed
O00562,C01457,R0005,2025-01-13 16:00:00,1441.77,5,Cloudy,Medium,Completed
O00563,C00807,R0072,2025-02-08 11:00:00,1615.78,4,Clear,Medium,Cancelled
O00564,C01894,R0078,2025-02-23 23:00:00,814.47,4,Clear,Medium,Completed
O00565,C01410,R0061,2025-02-04 19:00:00,968.63,1,Cloudy,Medium,Cancelled
O00566,C00619,R0100,2025-01-18 17:00:00,1941.42,4,Rainy,Medium,Completed
O00567,C01319,R0071,2025-03-25 00:00:00,161.35,2,Clear,Medium,Completed
O00568,C01142,R0007,2025-03-18 02:00:00,737.06,6,Clear,Medium,Completed
O00569,C00405,R0050,2025-03-28 17:00:00,1023.8,5,Clear,High,Completed
O00570,C01704,R0046,2025-01-19 21:00:00,102.78,6,Clear,Medium,Completed
O00571,C00997,R0096,2025-02-01 19:00:00,1808.34,1,Cloudy,Medium,Cancelled
O00572,C01787,R0072,2025-02-17 20:00:00,643.86,3,Rainy,Low,Completed
O00573,C00594,R0076,2025-01-22 18:00:00,589.64,6,Clear,Medium,Completed
O00574,C00566,R0074,2025-01-21 01:00:00,1658.62,5,Cloudy,Low,Completed
O00575,C00752,R0014,2025-01-06 01:00:00,628.17,6,Clear,Medium,Completed
O00576,C01902,R0073,2025-01-25 04:00:00,1349.48,3,Cloudy,Medium,Completed
O00577,C00012,R0094,2025-03-18 10:00:00,1660.86,3,Clear,Medium,Completed
O00578,C01233,R0069,2025-02-15 20:00:00,1605.71,4,Rainy,High,Completed
O00579,C00165,R0065,2025-01-30 21:00:00,1585.71,5,Clear,Low,Cancelled
O00580,C00878,R0065,2025-01-17 21:00:00,268.41,2,Clear,Low,Completed
O00581,C01318,R0057,2025-02-22 18:00:00,251.71,4,Rainy,Low,Completed
O00582,C01935,R0062,2025-03-03 20:00:00,682.86,3,Rainy,High,Completed
O00583,C01543,R0020,2025-01-12 12:00:00,168.3,6,Clear,Low,Completed
O00584,C00078,R0075,2025-03-04 04:00:00,1050.82,5,Clear,High,Completed
O00585,C01458,R0026,2025-02-22 00:00:00,850.09,4,Rainy,High,Completed
O00586,C01601,R0044,2025-02-16 20:00:00,1158.35,5,Cloudy,High,Completed
O00587,C00614,R0067,2025-03-11 01:00:00,667.7,6,Rainy,High,Completed
O00588,C01987,R0070,2025-03-15 01:00:00,1022.93,1,Cloudy,Low,Completed
O00589,C00869,R0062,2025-01-22 02:00:00,736.02,2,Clear,Medium,Completed
O00590,C00812,R0045,2025-01-10 20:00:00,470.9,2,Clear,Medium,Completed
O00591,C01823,R0011,2025-02-01 07:00:00,1333.8,2,Clear,Medium,Completed
O00592,C01707,R0072,2025-01-07 20:00:00,1379.53,3,Rainy,Medium,Completed
O00593,C01101,R0093,2025-03-12 12:00:00,1675.54,3,Cloudy,Medium,Completed
O00594,C01072,R0074,2025-03-23 12:00:00,1762.03,2,Clear,High,Cancelled
O00595,C00767,R0034,2025-03-15 16:00:00,1438.48,5,Cloudy,Medium,Completed
O00596,C00082,R0088,2025-03-02 15:00:00,1406.25,1,Cloudy,Medium,Completed
O00597,C01919,R0046,2025-03-30 18:00:00,207.68,3,Cloudy,Medium,Completed
O00598,C01745,R0081,2025-01-18 22:00:00,308.58,6,Cloudy,Medium,Completed
O00599,C00209,R0032,2025-02-02 14:00:00,1643.87,4,Clear,Medium,Completed
O00600,C01469,R0075,2025-02-09 18:00:00,542.61,4,Clear,Low,Completed
O00601,C01995,R0098,2025-03-25 00:00:00,775.57,3,Cloudy,High,Completed
O00602,C01620,R0088,2025-03-11 03:00:00,376.06,2,Clear,Low,Completed
O00603,C00522,R0005,2025-01-06 20:00:00,470.79,5,Clear,Low,Completed
O00604,C01053,R0063,2025-01-30 23:00:00,1573.29,1,Clear,Low,Completed
O00605,C01328,R0029,2025-03-10 18:00:00,597.53,4,Rainy,High,Cancelled
O00606,C00994,R0048,2025-03-24 08:00:00,953.17,3,Clear,Low,Cancelled
O00607,C00465,R0098,2025-02-12 07:00:00,388.18,5,Clear,Low,Completed
O00608,C01526,R0016,2025-01-12 23:00:00,1388.07,2,Clear,Low,Completed
O00609,C01470,R0025,2025-01-15 06:00:00,1483.71,1,Clear,Low,Completed
O00610,C00628,R0072,2025-02-10 15:00:00,787.22,1,Cloudy,Medium,Completed
O00611,C01514,R0029,2025-03-17 23:00:00,1591.02,4,Cloudy,High,Cancelled
O00612,C00781,R0052,2025-01-14 18:00:00,555.82,4,Rainy,Medium,Cancelled
O00613,C01452,R0046,2025-01-16 04:00:00,1414.62,6,Clear,Low,Completed
O00614,C00559,R0025,2025-01-01 10:00:00,1486.93,3,Cloudy,High,Completed
O00615,C01383,R0023,2025-01-22 04:00:00,1940.45,1,Cloudy,Medium,Completed
O00616,C00960,R0034,2025-03-03 04:00:00,541.41,2,Clear,Low,Completed
O00617,C00091,R0067,2025-02-16 09:00:00,278.05,2,Clear,High,Completed
O00618,C01077,R0094,2025-01-26 21:00:00,599.77,3,Cloudy,Low,Completed
O00619,C01754,R0034,2025-02-07 12:00:00,333.44,1,Cloudy,Low,Completed
O00620,C00860,R0032,2025-03-03 07:00:00,422.42,4,Clear,Medium,Completed
O00621,C01613,R0029,2025-01-14 14:00:00,734.82,6,Clear,Low,Completed
O00622,C01228,R0009,2025-01-04 01:00:00,886.58,2,Clear,Low,Completed
O00623,C00556,R0066,2025-01-11 10:00:00,1817.08,5,Cloudy,Medium,Completed
O00624,C00156,R0057,2025-02-07 17:00:00,471.67,3,Cloudy,Medium,Completed
O00625,C00002,R0039,2025-01-23 04:00:00,1946.34,2,Clear,High,Completed
O00626,C01381,R0007,2025-01-13 07:00:00,1639.29,5,Clear,Medium,Completed
O00627,C00825,R0069,2025-01-13 09:00:00,1774.8,5,Cloudy,Low,Completed
O00628,C01593,R0008,2025-02-26 07:00:00,1865.94,2,Clear,Low,Completed
O00629,C00802,R0096,2025-01-13 13:00:00,1531.16,3,Clear,Medium,Cancelled
