order_id,customer_id,restaurant_id,order_timestamp,order_amount,number_of_items,order_status,delivery_id,driver_id,delivery_distance_km,preparation_time_minutes,delivery_time_minutes,tip_amount,order_hour,day_of_week,is_weekend,traffic_condition_Low,traffic_condition_Medium,weather_Cloudy,weather_Rainy
O00189,C01408,R0023,2025-01-19 16:00:00,1043.67,4,Completed,DL00189,D0299,7.23,26,84.5,23.78,16,6,1,0,0,0,0
O00190,C00282,R0047,2025-03-22 13:00:00,1501.16,2,Completed,DL00190,D0233,14.89,14,98.8,37.6,13,5,1,0,0,1,0
O00191,C00322,R0095,2025-03-18 11:00:00,1587.37,3,Completed,DL00191,D0299,3.31,10,39.8,151.84,11,1,0,1,0,0,0
O00192,C01420,R0012,2025-01-26 19:00:00,400.29,1,Completed,DL00192,D0216,3.77,30,83.1,19.39,19,6,1,0,1,0,1
O00193,C01302,R0085,2025-01-26 13:00:00,896.04,1,Completed,DL00193,D0359,6.33,39,97.9,68.71,13,6,1,0,1,0,1
O00194,C00529,R0066,2025-03-01 17:00:00,896.24,1,Completed,DL00194,D0129,11.47,13,74.4,20.22,17,5,1,1,0,0,1
O00195,C00263,R0005,2025-03-05 20:00:00,296.92,6,Completed,DL00195,D0174,5.24,14,51.3,24.86,20,2,0,0,1,1,0
O00196,C01643,R0009,2025-02-06 12:00:00,941.79,1,Completed,DL00196,D0127,7.58,30,76.2,20.21,12,3,0,0,1,0,0
O00197,C00580,R0020,2025-02-17 05:00:00,1633.48,6,Completed,DL00197,D0363,14.15,29,81.6,242.73,5,0,0,1,0,0,0
O00198,C01664,R0082,2025-02-02 06:00:00,670.34,2,Completed,DL00198,D0415,13.22,29,85.8,26.71,6,6,1,1,0,0,0
O00199,C01317,R0063,2025-01-28 23:00:00,921.89,5,Completed,DL00199,D0063,14.26,26,79.4,115.19,23,1,0,1,0,0,0
O00200,C00294,R0086,2025-03-09 22:00:00,1925.82,4,Completed,DL00200,D0430,3.34,18,58.1,128.55,22,6,1,0,0,0,0
O00201,C01632,R0072,2025-03-27 07:00:00,160.25,6,Completed,DL00201,D0151,7.75,41,94.9,8.52,7,3,0,0,1,0,1
O00202,C00395,R0098,2025-01-16 00:00:00,1223.89,4,Completed,DL00202,D0274,10.98,32,91.4,45.86,0,3,0,0,1,0,0
O00203,C00513,R0073,2025-02-03 05:00:00,1512.53,6,Completed,DL00203,D0446,11.26,29,68.5,201.54,5,0,0,1,0,0,0
O00204,C00921,R0071,2025-03-16 07:00:00,1545.68,1,Completed,DL00204,D0283,8.7,18,62.4,95.65,7,6,1,1,0,1,0
O00205,C00810,R0030,2025-01-03 18:00:00,1460.28,1,Completed,DL00205,D0489,12.49,35,89.2,169.63,18,4,0,1,0,0,0
O00206,C01204,R0082,2025-03-07 21:00:00,1480.26,3,Completed,DL00206,D0044,1.6,26,41.1,51.29,21,4,0,1,0,0,0
O00207,C00920,R0091,2025-03-29 02:00:00,212.12,1,Completed,DL00207,D0174,3.76,29,71.8,31.31,2,5,1,0,0,0,0
O00208,C00693,R0016,2025-03-24 06:00:00,1114.86,4,Completed,DL00208,D0061,5.59,40,94.7,106.1,6,0,0,0,0,0,1
O00209,C00235,R0085,2025-03-18 12:00:00,1587.64,3,Completed,DL00209,D0140,11.2,27,88.9,195.57,12,1,0,0,1,0,1
O00210,C00952,R0005,2025-01-10 17:00:00,278.72,3,Completed,DL00210,D0227,13.62,30,95.1,5.82,17,4,0,0,0,0,0
O00211,C01855,R0029,2025-02-20 22:00:00,122.89,1,Completed,DL00211,D0361,8.4,36,100.5,13.22,22,3,0,0,1,0,1
O00212,C01361,R0047,2025-02-13 23:00:00,1647.67,3,Completed,DL00212,D0272,10.91,35,97.9,225.93,23,3,0,0,1,0,1
O00213,C01032,R0022,2025-02-10 12:00:00,1453.36,5,Completed,DL00213,D0405,9.32,24,76.5,127.93,12,0,0,0,1,0,0
O00214,C01467,R0078,2025-03-19 05:00:00,883.19,1,Completed,DL00214,D0475,13.94,40,105.6,114.07,5,2,0,0,0,0,0
O00215,C01965,R0057,2025-01-20 02:00:00,1886.75,5,Completed,DL00215,D0100,13.6,28,113.3,164.91,2,0,0,0,0,0,1
O00216,C00539,R0083,2025-02-18 17:00:00,1556.54,1,Completed,DL00216,D0117,12.31,13,66.9,228.13,17,1,0,0,1,0,0
O00217,C00820,R0035,2025-02-27 12:00:00,1938.94,6,Completed,DL00217,D0192,4.91,16,64.2,73.13,12,3,0,0,0,1,0
O00218,C01682,R0088,2025-01-01 05:00:00,1865.7,5,Completed,DL00218,D0123,6.22,26,76.3,262.23,5,2,0,0,1,1,0
O00219,C01115,R0060,2025-01-21 13:00:00,1014.46,1,Completed,DL00219,D0269,6.83,19,58.9,97.75,13,1,0,0,0,0,0
O00220,C01878,R0070,2025-03-30 06:00:00,1533.95,4,Completed,DL00220,D0434,1.06,23,58.9,208.42,6,6,1,0,1,1,0
O00221,C00272,R0060,2025-02-09 02:00:00,1371.46,6,Completed,DL00221,D0128,4.24,27,77.0,49.8,2,6,1,0,0,1,0
O00222,C01858,R0058,2025-02-26 19:00:00,1641.75,6,Completed,DL00222,D0008,10.99,18,65.0,227.87,19,2,0,0,1,0,0
O00223,C01029,R0003,2025-02-14 00:00:00,1596.61,6,Completed,DL00223,D0440,8.62,25,79.8,134.13,0,4,0,0,1,1,0
O00224,C01618,R0034,2025-01-06 22:00:00,391.14,1,Cancelled,DL00224,D0184,14.41,18,68.4,31.09,22,0,0,1,0,0,0
O00225,C01923,R0045,2025-01-31 15:00:00,544.1,4,Completed,DL00225,D0136,1.41,20,48.2,51.18,15,4,0,1,0,0,1
O00226,C01243,R0050,2025-03-12 23:00:00,604.89,2,Completed,DL00226,D0464,6.3,36,82.0,80.98,23,2,0,0,1,0,0
O00227,C01142,R0002,2025-03-20 12:00:00,1655.15,6,Cancelled,DL00227,D0215,10.9,39,90.4,212.64,12,3,0,0,1,1,0
O00228,C00593,R0015,2025-03-22 04:00:00,1640.41,2,Completed,DL00228,D0173,2.87,23,66.2,59.3,4,5,1,0,0,1,0
O00229,C00976,R0037,2025-03-20 18:00:00,1041.14,1,Completed,DL00229,D0354,7.99,23,60.8,22.43,18,3,0,1,0,0,0
O00230,C01606,R0015,2025-02-09 05:00:00,1203.58,6,Completed,DL00230,D0152,1.22,38,67.9,104.32,5,6,1,0,0,0,0
O00231,C00115,R0060,2025-03-09 07:00:00,1671.15,4,Completed,DL00231,D0374,3.52,20,40.9,248.55,7,6,1,0,1,0,0
O00232,C00263,R0096,2025-03-21 19:00:00,693.93,4,Completed,DL00232,D0021,14.13,24,76.7,59.65,19,4,0,1,0,1,0
O00233,C01330,R0085,2025-03-24 00:00:00,195.34,6,Completed,DL00233,D0141,9.39,23,73.5,7.59,0,0,0,0,1,0,0
O00234,C01678,R0064,2025-01-03 06:00:00,1016.93,3,Completed,DL00234,D0306,11.63,36,84.9,77.78,6,4,0,0,1,1,0
O00235,C01446,R0081,2025-03-03 07:00:00,1836.06,3,Completed,DL00235,D0435,2.43,12,19.4,124.7,7,0,0,1,0,0,0
O00236,C00207,R0098,2025-02-14 02:00:00,1601.89,6,Completed,DL00236,D0004,4.28,21,65.8,230.92,2,4,0,0,0,0,0
O00237,C01647,R0096,2025-02-11 22:00:00,796.57,5,Completed,DL00237,D0221,3.69,23,58.6,114.31,22,1,0,0,0,0,0
O00238,C00303,R0052,2025-02-20 20:00:00,223.07,3,Completed,DL00238,D0382,4.85,26,55.5,6.55,20,3,0,1,0,0,0
O00239,C00112,R0023,2025-01-24 13:00:00,1310.15,1,Completed,DL00239,D0444,4.62,26,57.5,65.98,13,4,0,1,0,1,0
O00240,C01441,R0099,2025-02-02 02:00:00,1685.53,3,Completed,DL00240,D0196,8.89,43,87.8,134.07,2,6,1,0,1,0,0
O00241,C01579,R0037,2025-03-16 21:00:00,1363.4,3,Completed,DL00241,D0149,10.88,39,110.4,128.14,21,6,1,0,0,1,0
O00242,C01883,R0041,2025-03-20 06:00:00,907.64,1,Completed,DL00242,D0418,8.68,32,83.6,40.46,6,3,0,0,1,1,0
O00243,C01309,R0057,2025-02-06 13:00:00,334.37,1,Completed,DL00243,D0073,5.19,34,69.3,32.12,13,3,0,0,1,0,0
O00244,C01664,R0097,2025-01-22 09:00:00,1830.47,5,Completed,DL00244,D0409,10.73,41,104.6,85.07,9,2,0,0,0,0,0
O00245,C00185,R0025,2025-03-09 09:00:00,624.32,4,Completed,DL00245,D0105,8.73,32,86.6,46.66,9,6,1,0,0,0,0
O00246,C01765,R0037,2025-01-18 13:00:00,526.15,3,Completed,DL00246,D0341,9.94,25,81.5,46.33,13,5,1,0,1,1,0
O00247,C00901,R0040,2025-03-24 07:00:00,1650.36,6,Completed,DL00247,D0132,3.96,41,81.2,242.24,7,0,0,0,1,0,1
O00248,C00221,R0085,2025-01-22 12:00:00,1964.32,6,Cancelled,DL00248,D0320,14.43,19,83.5,56.84,12,2,0,1,0,0,0
O00249,C01888,R0046,2025-03-26 16:00:00,1354.3,2,Completed,DL00249,D0336,5.59,43,95.2,190.14,16,2,0,0,0,0,0
O00250,C01468,R0060,2025-01-30 08:00:00,1287.14,4,Completed,DL00250,D0025,6.18,42,87.6,48.54,8,3,0,0,1,1,0
O00251,C01141,R0098,2025-03-11 17:00:00,706.92,1,Completed,DL00251,D0424,8.57,37,88.4,23.05,17,1,0,0,1,0,0
O00252,C01094,R0019,2025-03-29 03:00:00,138.79,6,Completed,DL00252,D0007,1.7,16,46.9,8.09,3,5,1,0,1,0,0
O00253,C00898,R0091,2025-02-05 17:00:00,464.42,3,Completed,DL00253,D0382,3.68,11,36.8,43.3,17,2,0,1,0,1,0
O00254,C01094,R0009,2025-01-10 02:00:00,1210.42,5,Completed,DL00254,D0173,12.38,44,87.0,89.67,2,4,0,1,0,0,0
O00255,C00622,R0069,2025-01-24 15:00:00,387.5,2,Completed,DL00255,D0005,12.11,16,71.1,34.06,15,4,0,0,1,1,0
O00256,C00427,R0005,2025-03-16 01:00:00,1779.29,4,Completed,DL00256,D0296,2.99,22,70.0,215.73,1,6,1,0,0,1,0
O00257,C00644,R0089,2025-01-11 17:00:00,457.47,3,Completed,DL00257,D0277,9.26,12,77.1,58.56,17,5,1,0,0,0,0
O00258,C00568,R0026,2025-03-06 00:00:00,1092.0,1,Completed,DL00258,D0162,1.93,34,57.2,158.45,0,3,0,0,1,0,0
O00259,C00443,R0019,2025-02-10 00:00:00,1072.83,4,Cancelled,DL00259,D0432,2.04,16,38.9,150.63,0,0,0,1,0,1,0
O00260,C00601,R0030,2025-02-28 08:00:00,1247.5,2,Completed,DL00260,D0406,12.19,36,108.3,55.98,8,4,0,0,0,0,0
O00261,C01161,R0100,2025-02-07 04:00:00,722.12,1,Completed,DL00261,D0091,7.59,31,77.5,81.67,4,4,0,0,1,0,0
O00262,C00504,R0048,2025-02-10 11:00:00,1759.71,2,Completed,DL00262,D0498,13.97,37,96.9,206.68,11,0,0,1,0,1,0
O00263,C00131,R0016,2025-01-05 06:00:00,944.17,3,Completed,DL00263,D0252,7.69,14,63.8,77.63,6,6,1,1,0,1,0
O00264,C00218,R0071,2025-02-16 03:00:00,1430.29,4,Completed,DL00264,D0061,12.3,11,76.1,193.24,3,6,1,0,0,0,0
O00265,C00688,R0018,2025-03-23 11:00:00,1308.23,5,Completed,DL00265,D0202,9.94,33,92.6,155.13,11,6,1,0,0,0,0
O00266,C00171,R0056,2025-02-13 17:00:00,322.6,3,Completed,DL00266,D0489,7.03,41,67.8,23.31,17,3,0,1,0,0,0
O00267,C01499,R0021,2025-03-15 06:00:00,1283.01,6,Completed,DL00267,D0335,8.77,31,61.8,96.04,6,5,1,1,0,0,0
O00268,C00612,R0031,2025-03-02 05:00:00,1146.34,3,Completed,DL00268,D0119,14.08,15,103.5,78.66,5,6,1,0,0,0,1
O00269,C00992,R0001,2025-03-11 21:00:00,1807.35,5,Completed,DL00269,D0387,2.06,32,47.3,155.11,21,1,0,1,0,1,0
O00270,C01153,R0003,2025-02-25 01:00:00,1773.67,5,Completed,DL00270,D0111,8.41,23,57.0,204.23,1,1,0,0,1,0,0
O00271,C00057,R0095,2025-02-14 22:00:00,386.81,6,Completed,DL00271,D0205,1.73,24,46.9,23.72,22,4,0,0,1,0,0
O00272,C01205,R0025,2025-01-03 07:00:00,255.2,6,Completed,DL00272,D0474,8.78,15,65.1,12.67,7,4,0,1,0,0,1
O00273,C00246,R0008,2025-02-12 06:00:00,659.73,1,Completed,DL00273,D0056,9.5,31,85.4,16.11,6,2,0,0,1,0,0
O00274,C00144,R0065,2025-02-04 14:00:00,1974.56,2,Completed,DL00274,D0193,12.3,33,96.9,244.09,14,1,0,0,0,1,0
O00275,C01075,R0062,2025-02-08 07:00:00,140.99,3,Completed,DL00275,D0367,12.17,23,73.0,9.46,7,5,1,0,1,0,0
O00276,C00368,R0007,2025-01-20 00:00:00,1378.5,1,Completed,DL00276,D0073,1.14,34,54.2,162.65,0,0,0,0,1,0,0
O00277,C01483,R0007,2025-01-06 11:00:00,1256.18,6,Completed,DL00277,D0167,2.0,36,70.0,43.36,11,0,0,0,0,0,0
O00278,C00218,R0008,2025-01-21 12:00:00,1328.5,1,Completed,DL00278,D0026,10.58,23,78.3,118.47,12,1,0,0,0,0,0
O00279,C00616,R0019,2025-03-07 17:00:00,514.74,3,Completed,DL00279,D0274,3.56,30,51.1,36.96,17,4,0,1,0,0,0
O00280,C01919,R0017,2025-03-20 15:00:00,530.76,2,Completed,DL00280,D0328,8.39,26,87.8,43.35,15,3,0,0,1,0,1
O00281,C01591,R0011,2025-01-25 05:00:00,918.22,5,Completed,DL00281,D0015,4.24,23,48.4,128.82,5,5,1,0,1,0,0
O00282,C01281,R0049,2025-02-03 03:00:00,282.13,3,Completed,DL00282,D0302,12.68,42,102.8,8.03,3,0,0,0,1,0,0
O00283,C01882,R0011,2025-03-20 11:00:00,241.77,2,Completed,DL00283,D0278,10.53,18,72.9,18.03,11,3,0,0,1,0,0
O00284,C01180,R0041,2025-02-20 02:00:00,267.88,5,Completed,DL00284,D0422,7.1,27,61.9,34.22,2,3,0,0,1,0,0
O00285,C01589,R0062,2025-03-23 04:00:00,1188.66,4,Cancelled,DL00285,D0302,4.14,20,58.8,119.28,4,6,1,0,1,0,0
O00286,C00442,R0052,2025-02-03 17:00:00,855.71,3,Completed,DL00286,D0004,10.23,38,98.4,126.45,17,0,0,1,0,0,1
O00287,C00841,R0066,2025-02-02 04:00:00,657.87,6,Completed,DL00287,D0021,5.92,14,43.5,76.78,4,6,1,1,0,1,0
O00288,C00956,R0068,2025-02-16 20:00:00,700.06,3,Completed,DL00288,D0464,9.25,33,81.8,22.66,20,6,1,0,1,1,0
O00289,C00699,R0092,2025-01-24 20:00:00,493.84,6,Completed,DL00289,D0046,10.35,14,67.1,34.14,20,4,0,0,0,0,0
O00290,C00876,R0097,2025-02-20 06:00:00,881.86,2,Completed,DL00290,D0089,2.93,19,40.6,55.36,6,3,0,0,1,0,0
O00291,C01686,R0075,2025-02-03 16:00:00,485.81,1,Completed,DL00291,D0279,1.69,11,23.4,40.71,16,0,0,1,0,0,0
O00292,C00776,R0067,2025-02-06 14:00:00,1426.29,1,Completed,DL00292,D0273,7.91,32,89.8,143.76,14,3,0,0,1,0,1
O00293,C00762,R0040,2025-03-14 13:00:00,335.47,2,Completed,DL00293,D0096,3.22,41,72.6,17.69,13,4,0,0,1,0,0
O00294,C00945,R0005,2025-02-04 13:00:00,1901.66,3,Completed,DL00294,D0240,2.26,10,66.1,193.44,13,1,0,0,0,0,1
O00295,C01834,R0085,2025-03-13 11:00:00,270.66,3,Completed,DL00295,D0066,2.25,41,72.2,14.7,11,3,0,0,0,0,0
O00296,C00923,R0022,2025-02-17 21:00:00,1892.58,6,Completed,DL00296,D0385,10.83,27,94.3,68.43,21,0,0,0,1,0,1
O00297,C00935,R0037,2025-03-07 09:00:00,1683.26,3,Completed,DL00297,D0239,13.67,25,78.6,145.82,9,4,0,1,0,0,0
O00298,C01747,R0011,2025-01-29 04:00:00,1393.35,4,Completed,DL00298,D0457,14.05,25,100.7,116.29,4,2,0,0,0,0,0
O00299,C00025,R0044,2025-02-09 08:00:00,1833.37,6,Completed,DL00299,D0493,14.1,33,102.3,133.58,8,6,1,0,0,0,0
O00300,C00806,R0086,2025-03-18 09:00:00,364.52,1,Completed,DL00300,D0218,10.39,28,91.5,32.49,9,1,0,0,0,0,0
O00301,C01877,R0053,2025-02-03 08:00:00,435.0,4,Completed,DL00301,D0433,13.96,10,64.6,36.97,8,0,0,1,0,0,0
O00302,C01688,R0077,2025-02-17 13:00:00,579.09,3,Completed,DL00302,D0291,2.85,20,55.9,55.6,13,0,0,0,1,0,0
O00303,C01560,R0061,2025-02-16 11:00:00,565.14,1,Completed,DL00303,D0060,9.42,28,65.8,82.35,11,6,1,1,0,0,0
O00304,C00764,R0067,2025-03-10 03:00:00,690.61,6,Completed,DL00304,D0262,11.64,14,58.0,77.24,3,0,0,1,0,0,0
O00305,C01084,R0013,2025-03-26 15:00:00,1193.7,3,Completed,DL00305,D0374,14.2,30,79.0,158.14,15,2,0,1,0,0,0
O00306,C01491,R0092,2025-03-04 20:00:00,153.53,6,Completed,DL00306,D0425,5.6,29,86.0,13.0,20,1,0,0,0,0,1
O00307,C00434,R0011,2025-02-16 06:00:00,826.32,3,Completed,DL00307,D0201,9.19,27,62.4,90.91,6,6,1,1,0,0,0
O00308,C00879,R0011,2025-01-10 17:00:00,568.13,2,Cancelled,DL00308,D0084,6.65,43,91.6,16.15,17,4,0,0,1,0,1
O00309,C01090,R0085,2025-02-08 00:00:00,1252.6,1,Completed,DL00309,D0433,8.54,32,100.2,157.54,0,5,1,0,0,0,1
O00310,C00910,R0085,2025-02-17 19:00:00,1971.82,3,Completed,DL00310,D0026,8.05,28,60.5,281.98,19,0,0,1,0,1,0
O00311,C00565,R0007,2025-02-21 02:00:00,1083.54,5,Completed,DL00311,D0233,12.9,19,81.2,158.86,2,4,0,0,0,0,0
O00312,C01952,R0017,2025-02-13 23:00:00,908.8,5,Cancelled,DL00312,D0162,12.54,43,95.9,40.04,23,3,0,0,1,0,0
O00313,C00106,R0048,2025-03-07 14:00:00,799.66,6,Completed,DL00313,D0239,6.53,30,76.7,116.27,14,4,0,0,1,1,0
O00314,C00096,R0014,2025-01-04 21:00:00,1591.4,3,Completed,DL00314,D0074,4.93,24,61.8,144.06,21,5,1,0,1,0,0
O00315,C01712,R0063,2025-03-06 09:00:00,236.76,2,Completed,DL00315,D0490,12.91,31,84.2,31.02,9,3,0,1,0,1,0
O00316,C01575,R0064,2025-03-14 22:00:00,1923.56,6,Completed,DL00316,D0222,14.37,26,94.4,226.0,22,4,0,1,0,0,1
O00317,C00168,R0097,2025-01-03 09:00:00,894.04,3,Completed,DL00317,D0260,1.26,16,57.6,123.22,9,4,0,0,1,0,1
O00318,C00042,R0075,2025-02-13 10:00:00,696.03,5,Completed,DL00318,D0359,8.01,34,76.0,69.55,10,3,0,0,1,0,0
O00319,C01903,R0077,2025-01-15 20:00:00,1950.73,1,Completed,DL00319,D0226,11.8,31,92.4,121.82,20,2,0,1,0,0,1
O00320,C00104,R0065,2025-02-18 07:00:00,1878.17,2,Completed,DL00320,D0265,14.8,19,78.5,223.2,7,1,0,0,1,0,0
O00321,C01869,R0034,2025-01-13 07:00:00,1319.67,3,Completed,DL00321,D0069,8.43,25,87.3,75.72,7,0,0,0,1,0,1
O00322,C01228,R0009,2025-01-22 20:00:00,135.16,5,Completed,DL00322,D0490,11.07,22,74.4,7.38,20,2,0,0,1,0,0
O00323,C00520,R0077,2025-02-16 20:00:00,1522.22,1,Cancelled,DL00323,D0009,14.07,44,107.7,64.29,20,6,1,0,1,0,0
O00324,C01999,R0037,2025-03-09 09:00:00,737.56,5,Cancelled,DL00324,D0281,6.25,39,76.0,22.17,9,6,1,0,1,0,0
O00325,C00282,R0030,2025-03-09 15:00:00,837.73,6,Completed,DL00325,D0040,13.39,14,80.9,104.39,15,6,1,0,1,0,0
O00326,C01932,R0041,2025-02-17 00:00:00,401.61,2,Completed,DL00326,D0195,4.73,15,55.6,23.81,0,0,0,0,1,0,0
O00327,C01067,R0045,2025-03-11 09:00:00,1094.57,6,Cancelled,DL00327,D0281,11.16,29,103.8,78.56,9,1,0,0,1,0,1
O00328,C00947,R0047,2025-03-06 13:00:00,1514.65,4,Completed,DL00328,D0307,14.38,15,79.8,182.88,13,3,0,0,0,0,0
O00329,C01134,R0007,2025-01-17 16:00:00,618.72,3,Completed,DL00329,D0377,10.08,14,66.1,15.24,16,4,0,0,1,0,0
O00330,C01234,R0014,2025-03-08 11:00:00,1883.59,6,Completed,DL00330,D0146,6.27,16,63.1,118.64,11,5,1,0,1,0,0
O00331,C00749,R0048,2025-03-24 21:00:00,470.0,1,Completed,DL00331,D0494,2.09,24,50.5,65.68,21,0,0,0,1,0,0
O00332,C01892,R0006,2025-01-23 00:00:00,225.9,2,Completed,DL00332,D0443,3.81,27,49.9,10.48,0,3,0,1,0,0,0
O00333,C00831,R0034,2025-01-03 15:00:00,1324.29,2,Cancelled,DL00333,D0459,11.21,36,105.8,40.86,15,4,0,0,1,0,1
O00334,C00049,R0080,2025-01-05 05:00:00,1713.71,4,Completed,DL00334,D0343,14.86,32,117.4,250.53,5,6,1,0,0,0,0
O00335,C00115,R0100,2025-02-19 04:00:00,1910.95,4,Completed,DL00335,D0187,12.9,38,105.2,205.79,4,2,0,0,1,1,0
O00336,C01179,R0046,2025-03-17 18:00:00,1557.62,3,Completed,DL00336,D0162,12.08,33,84.4,196.79,18,0,0,1,0,0,0
O00337,C01673,R0059,2025-02-28 21:00:00,479.34,6,Completed,DL00337,D0309,1.26,34,62.5,19.74,21,4,0,0,1,1,0
O00338,C00503,R0070,2025-01-17 14:00:00,1957.56,3,Cancelled,DL00338,D0482,11.27,29,76.0,42.03,14,4,0,1,0,0,0
O00339,C01703,R0008,2025-01-17 20:00:00,1846.93,6,Completed,DL00339,D0303,12.59,30,91.0,171.61,20,4,0,0,1,1,0
O00340,C01857,R0024,2025-03-28 18:00:00,410.02,6,Completed,DL00340,D0408,5.55,11,51.7,43.38,18,4,0,1,0,1,0
O00341,C01735,R0067,2025-01-16 16:00:00,1161.69,2,Completed,DL00341,D0061,15.0,29,89.3,57.03,16,3,0,0,1,0,0
O00342,C00986,R0004,2025-01-10 03:00:00,1155.48,6,Completed,DL00342,D0242,1.5,20,48.7,25.95,3,4,0,0,0,0,0
O00343,C00071,R0096,2025-03-22 01:00:00,940.82,3,Completed,DL00343,D0240,6.48,11,54.3,137.35,1,5,1,0,0,0,0
O00344,C01012,R0001,2025-03-06 04:00:00,1970.13,3,Completed,DL00344,D0057,3.98,24,72.7,133.13,4,3,0,0,1,0,1
O00345,C01543,R0034,2025-03-08 22:00:00,213.28,4,Cancelled,DL00345,D0194,14.62,35,118.6,24.19,22,5,1,0,0,0,0
O00346,C01736,R0009,2025-02-01 08:00:00,1291.7,2,Cancelled,DL00346,D0333,10.41,12,78.5,105.06,8,5,1,0,0,1,0
O00347,C01360,R0063,2025-03-20 14:00:00,490.08,5,Completed,DL00347,D0404,6.83,27,79.5,26.17,14,3,0,0,1,0,0
O00348,C00067,R0076,2025-01-29 07:00:00,1101.93,5,Completed,DL00348,D0071,14.62,29,114.9,158.63,7,2,0,0,0,1,0
O00349,C01517,R0010,2025-02-01 03:00:00,1581.51,1,Completed,DL00349,D0457,1.86,33,51.7,144.83,3,5,1,1,0,0,0
O00350,C01674,R0010,2025-02-25 01:00:00,568.78,4,Completed,DL00350,D0371,4.07,25,66.5,36.54,1,1,0,0,0,1,0
O00351,C01778,R0050,2025-03-15 14:00:00,847.38,1,Completed,DL00351,D0162,6.92,32,91.8,98.08,14,5,1,0,0,1,0
O00352,C00967,R0044,2025-01-03 06:00:00,1906.46,2,Completed,DL00352,D0054,2.74,19,54.1,192.08,6,4,0,1,0,1,0
O00353,C01237,R0048,2025-01-29 21:00:00,1546.81,5,Completed,DL00353,D0065,14.96,31,106.3,172.47,21,2,0,0,1,1,0
O00354,C00181,R0087,2025-01-23 05:00:00,1188.17,5,Completed,DL00354,D0245,9.03,29,86.4,152.01,5,3,0,0,1,1,0
O00355,C01790,R0006,2025-03-17 18:00:00,521.8,5,Completed,DL00355,D0200,3.27,19,49.8,21.46,18,0,0,1,0,0,1
O00356,C00613,R0088,2025-01-05 08:00:00,908.08,1,Completed,DL00356,D0435,4.48,35,70.6,25.39,8,6,1,0,1,0,0
O00357,C01887,R0024,2025-02-07 22:00:00,1570.72,3,Completed,DL00357,D0373,6.55,31,79.0,125.91,22,4,0,0,1,0,0
O00358,C01623,R0085,2025-01-19 17:00:00,1659.03,1,Completed,DL00358,D0297,11.17,21,73.2,38.01,17,6,1,1,0,1,0
O00359,C00697,R0095,2025-03-03 04:00:00,564.75,5,Completed,DL00359,D0385,5.26,16,45.6,26.7,4,0,0,0,1,0,0
O00360,C00603,R0058,2025-02-28 23:00:00,1357.91,4,Completed,DL00360,D0153,5.17,42,84.7,56.4,23,4,0,0,1,1,0
O00361,C00248,R0064,2025-02-03 19:00:00,280.51,4,Completed,DL00361,D0241,9.76,27,66.6,33.52,19,0,0,1,0,0,0
O00362,C01238,R0094,2025-01-17 05:00:00,144.1,6,Completed,DL00362,D0221,1.64,20,33.4,17.56,5,4,0,1,0,0,0
O00363,C00359,R0056,2025-02-21 11:00:00,1142.48,1,Completed,DL00363,D0052,10.97,21,86.8,42.65,11,4,0,0,0,0,0
O00364,C00249,R0098,2025-03-13 04:00:00,526.32,6,Completed,DL00364,D0337,8.67,41,84.5,31.86,4,3,0,0,1,0,0
O00365,C00638,R0082,2025-03-14 16:00:00,249.93,6,Completed,DL00365,D0248,7.08,19,62.3,28.07,16,4,0,0,1,0,0
O00366,C01947,R0012,2025-02-17 17:00:00,1486.67,1,Completed,DL00366,D0071,6.5,40,67.4,68.96,17,0,0,1,0,0,0
O00367,C00950,R0035,2025-03-03 11:00:00,1046.15,6,Completed,DL00367,D0483,4.1,12,46.5,68.23,11,0,0,0,1,1,0
O00368,C01905,R0071,2025-03-19 07:00:00,1612.93,2,Cancelled,DL00368,D0144,4.36,21,54.6,109.27,7,2,0,0,1,1,0
O00369,C01540,R0089,2025-03-14 21:00:00,1361.49,1,Completed,DL00369,D0277,8.0,25,67.6,39.96,21,4,0,0,1,0,0
O00370,C01112,R0006,2025-03-07 23:00:00,1486.63,6,Completed,DL00370,D0386,3.78,38,70.6,68.07,23,4,0,0,1,0,0
O00371,C00663,R0065,2025-02-24 23:00:00,683.99,6,Completed,DL00371,D0218,8.95,10,73.8,32.87,23,0,0,0,0,1,0
O00372,C00176,R0080,2025-02-05 02:00:00,600.22,1,Completed,DL00372,D0325,10.1,37,90.5,68.98,2,2,0,0,1,1,0
O00373,C00723,R0060,2025-03-08 20:00:00,1241.66,5,Completed,DL00373,D0005,7.41,17,68.1,71.34,20,5,1,0,1,1,0
O00374,C00426,R0068,2025-02-24 09:00:00,480.16,6,Completed,DL00374,D0073,2.5,43,86.7,55.95,9,0,0,0,1,1,0
O00375,C01795,R0029,2025-02-09 15:00:00,1649.28,3,Completed,DL00375,D0495,14.13,25,83.3,143.75,15,6,1,1,0,0,0
O00376,C01627,R0038,2025-01-23 23:00:00,1093.55,5,Cancelled,DL00376,D0437,12.67,35,82.2,33.35,23,3,0,1,0,0,0
O00377,C00771,R0092,2025-03-25 12:00:00,531.28,3,Completed,DL00377,D0240,14.35,31,119.1,25.73,12,1,0,0,0,0,1
O00378,C01948,R0022,2025-02-16 15:00:00,1287.82,5,Completed,DL00378,D0402,6.16,34,87.5,33.27,15,6,1,0,0,0,0
